3.73134328e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.78109453e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.83084577e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.88059701e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.93034826e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
3.98009950e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.02985075e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.07960199e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.12935323e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.17910448e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.22885572e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.27860697e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.32835821e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.37810945e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.42786070e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.47761194e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.52736318e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.57711443e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.62686567e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.67661692e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
